Sex,isactive,Children,Educations,Age,Position,BirthPlace,InsuranceMonth,Marriage,Height,Unit,Horoscope,gender_retention_rate,education_retention_rate,age_group_retention_rate
Female,0,0,Elementary,29,Ring,Qom,0,Married,166,Production,Bahman,38.27993255,17.67241379,33.28748281
Male,1,1,Bachelor,40,Electronic,Golestan,0,Married,175,Electronic,Aban,32.32405892,40.17094017,36.50485437
Male,1,2,Diploma,38,Tray and Reserver,East Azerbaijan,89,Married,172,Production,Dey,32.32405892,36.96275072,36.50485437
Male,0,0,Elementary,34,Ring,Qom,36,Married,179,Production,Khordad,32.32405892,17.67241379,33.28748281
Male,0,0,PostDiploma,30,Maintenance and Repairs,Qom,0,Single,174,Production,Bahman,32.32405892,39.78494624,33.28748281
Female,0,2,Diploma,38,Ring,Hamadan,94,Married,160,Production,Khordad,38.27993255,36.96275072,36.50485437
Female,0,0,HighSchool,38,Ring,Hamadan,6,Married,162,Production,Bahman,38.27993255,33.58633776,36.50485437
Male,0,0,Elementary,24,Ring,Qom,4,Married,176,Production,Shahrivar,32.32405892,17.67241379,28.90625
Male,0,0,Elementary,28,Flyer,Qorveh,3,Married,176,Production,Farvardin,32.32405892,17.67241379,33.28748281
Male,1,2,HighSchool,43,Warehouse,Central,167,Married,168,Production,Khordad,32.32405892,33.58633776,44.7761194
Male,0,2,Elementary,41,Security,Tehran,98,Married,174,Production,Dey,32.32405892,17.67241379,36.50485437
Female,0,1,Elementary,41,Ring,Tehran,0,Married,171,Production,Mehr,38.27993255,17.67241379,36.50485437
Male,0,3,Diploma,33,Ring,Ahwaz,43,Married,178,Production,Bahman,32.32405892,36.96275072,33.28748281
Female,0,0,PostDiploma,22,Ring,Ahwaz,0,Single,158,Production,Tir,38.27993255,39.78494624,28.90625
Male,0,0,Bachelor,34,Maintenance and Repairs,Qom,0,Single,178,Production,Mehr,32.32405892,40.17094017,33.28748281
Female,1,2,Diploma,36,Ring,Khorramshahr,0,Married,159,Production,Shahrivar,38.27993255,36.96275072,36.50485437
Female,1,2,Diploma,40,Comber,Lorestan,99,Married,161,Production,Tir,38.27993255,36.96275072,36.50485437
Female,0,0,Elementary,36,Ring,Qom,0,Married,165,Production,Azar,38.27993255,17.67241379,36.50485437
Female,0,0,Diploma,38,Ring,Qom,0,Married,162,Production,Aban,38.27993255,36.96275072,36.50485437
Female,0,0,Diploma,35,Ring,Iraq,65,Married,164,Production,Farvardin,38.27993255,36.96275072,36.50485437
Male,1,0,HighSchool,32,Flyer,Qom,0,Single,174,Production,Ordibehesht,32.32405892,33.58633776,33.28748281
Male,0,4,Elementary,37,Warehouse,Mahns,30,Married,177,Production,Shahrivar,32.32405892,17.67241379,36.50485437
Male,0,0,Diploma,26,Warehouse,Qom,0,Married,177,Production,Ordibehesht,32.32405892,36.96275072,28.90625
Female,1,1,Bachelor,43,Ring,Central,0,Married,160,Production,Shahrivar,38.27993255,40.17094017,44.7761194
Female,1,2,HighSchool,32,Ring,Central,0,Married,111,Production,Dey,38.27993255,33.58633776,33.28748281
Male,0,2,Diploma,39,Security,Qom,103,Married,176,Production,Ordibehesht,32.32405892,36.96275072,36.50485437
Female,0,1,Bachelor,35,Ring,Malcans,0,Married,160,Production,Esfand,38.27993255,40.17094017,36.50485437
Female,0,0,Diploma,22,Ring,Qom,0,Single,161,Production,Shahrivar,38.27993255,36.96275072,28.90625
Female,0,2,Diploma,39,Ring,Qom,0,Married,158,Production,Khordad,38.27993255,36.96275072,36.50485437
Female,0,0,Diploma,25,Ring,Qom,0,Married,164,Production,Mordad,38.27993255,36.96275072,28.90625
Male,0,0,HighSchool,24,Press,Mahns,3,Single,177,Production,Esfand,32.32405892,33.58633776,28.90625
Male,0,0,HighSchool,24,Ring,Qom,0,Single,172,Production,Ordibehesht,32.32405892,33.58633776,28.90625
Female,0,0,Diploma,31,Ring,Qom,8,Married,164,Production,Khordad,38.27993255,36.96275072,33.28748281
Female,0,1,HighSchool,22,Ring,Ahwaz,0,Married,81,Production,Dey,38.27993255,33.58633776,28.90625
Male,0,0,Elementary,25,Ring,Qom,0,Married,176,Production,Shahrivar,32.32405892,17.67241379,28.90625
Male,0,3,Diploma,39,Ring,Qom,40,Married,177,Production,Khordad,32.32405892,36.96275072,36.50485437
Male,0,0,Elementary,27,Security,Qom,2,Married,172,Production,Bahman,32.32405892,17.67241379,33.28748281
Female,0,0,Diploma,23,Ring,Dezful,0,Married,162,Production,Aban,38.27993255,36.96275072,28.90625
Female,0,0,Bachelor,25,Packing,Qom,0,Single,161,Industrial Engineering,Farvardin,38.27993255,40.17094017,28.90625
Male,0,0,Master,30,Office,Kermanshah,6,Single,180,Production,Farvardin,32.32405892,48.38709677,33.28748281
Male,0,0,Elementary,33,Ring,Shushtar,6,Single,173,Production,Shahrivar,32.32405892,17.67241379,33.28748281
Female,0,0,Bachelor,24,Laboratory,Qom,0,Single,164,Industrial Engineering,Bahman,38.27993255,40.17094017,28.90625
Female,1,0,PostDiploma,25,Ring,Qom,5,Married,161,Production,Khordad,38.27993255,39.78494624,28.90625
Male,0,0,HighSchool,31,Ring,Shushtar,58,Single,178,Production,Dey,32.32405892,33.58633776,33.28748281
Male,0,0,HighSchool,48,Passage,Qom,0,Married,174,Production,Mehr,32.32405892,33.58633776,44.7761194
Male,0,2,Elementary,37,Packing,Qom,110,Married,165,Production,Aban,32.32405892,17.67241379,36.50485437
Male,0,0,HighSchool,22,Ring,Qom,0,Single,176,Production,Farvardin,32.32405892,33.58633776,28.90625
Male,0,1,HighSchool,31,Security,Qom,24,Married,177,Production,Tir,32.32405892,33.58633776,33.28748281
Male,0,2,Diploma,38,Security,Qom,41,Married,177,Production,Ordibehesht,32.32405892,36.96275072,36.50485437
Male,0,0,Diploma,25,Press,Ahwaz,0,Single,175,Production,Azar,32.32405892,36.96275072,28.90625
Female,0,0,Elementary,30,Ring,Central,0,Single,161,Production,Tir,38.27993255,17.67241379,33.28748281
Male,0,0,Elementary,32,Security,Qom,40,Married,142,Production,Mordad,32.32405892,17.67241379,33.28748281
Male,0,0,Elementary,30,Autoconer,Arak,12,Married,149,Production,Shahrivar,32.32405892,17.67241379,33.28748281
Male,0,0,Elementary,26,Ring,Dezful,19,Single,180,Production,Dey,32.32405892,17.67241379,28.90625
Male,1,0,Elementary,29,Open End,God,0,Single,163,Production,Dey,32.32405892,17.67241379,33.28748281
Female,1,0,Bachelor,33,Financial,Lorestan,0,Single,160,Production,Khordad,38.27993255,40.17094017,33.28748281
Male,0,0,Elementary,37,Ring,Qom,66,Married,177,Production,Ordibehesht,32.32405892,17.67241379,36.50485437
Male,1,0,Diploma,22,Autoconer,Lorestan,0,Single,175,Production,Bahman,32.32405892,36.96275072,28.90625
Female,1,0,Elementary,36,Ring,Khuzestan,0,Single,161,Production,Azar,38.27993255,17.67241379,36.50485437
Female,0,1,Elementary,26,Ring,Qom,0,Married,162,Production,Shahrivar,38.27993255,17.67241379,28.90625
Male,0,0,Diploma,36,Autoconer,Qom,0,Married,163,Production,Dey,32.32405892,36.96275072,36.50485437
Male,0,1,Elementary,36,Facilities,Qom,0,Married,155,Production,Dey,32.32405892,17.67241379,36.50485437
Female,0,4,Elementary,41,Maintenance and Repairs,Ahwaz,0,Married,162,Production,Ordibehesht,38.27993255,17.67241379,36.50485437
Male,0,0,HighSchool,29,Ring,Qom,6,Married,164,Production,Mordad,32.32405892,33.58633776,33.28748281
Male,0,0,Bachelor,32,Carding,Khuzestan,0,Single,174,Production,Bahman,32.32405892,40.17094017,33.28748281
Female,0,0,Elementary,36,Ring,Qom,0,Single,159,Production,Farvardin,38.27993255,17.67241379,36.50485437
Male,0,3,HighSchool,39,Warehouse,Behbahan,5,Married,175,Production,Dey,32.32405892,33.58633776,36.50485437
Female,0,0,Elementary,38,Ring,Tehran,0,Married,172,Production,Aban,38.27993255,17.67241379,36.50485437
Male,0,0,Elementary,23,Press,Qom,0,Married,177,Production,Shahrivar,32.32405892,17.67241379,28.90625
Male,0,1,Elementary,30,Maintenance and Repairs,Qom,0,Married,172,Production,Bahman,32.32405892,17.67241379,33.28748281
Male,0,0,Elementary,26,Ring,Qom,0,Married,176,Production,Mehr,32.32405892,17.67241379,28.90625
Male,0,0,HighSchool,27,Passage,Qom,8,Single,174,Production,Aban,32.32405892,33.58633776,33.28748281
Male,1,0,Bachelor,29,Electronic,West Azerbaijan,18,Single,172,Production,Mordad,32.32405892,40.17094017,33.28748281
Female,0,1,Diploma,41,Ring,Mahshahr Port,16,Married,163,Production,Shahrivar,38.27993255,36.96275072,36.50485437
Male,0,0,Diploma,25,Ring,Miandoab,20,Single,182,Production,Khordad,32.32405892,36.96275072,28.90625
Male,1,0,Diploma,27,Autoconer,Hamadan,43,Single,180,Production,Shahrivar,32.32405892,36.96275072,33.28748281
Female,1,2,Diploma,41,Ring,Qom,36,Married,163,Production,Azar,38.27993255,36.96275072,36.50485437
Male,0,2,Elementary,30,Warehouse,Qom,80,Married,177,Production,Tir,32.32405892,17.67241379,33.28748281
Male,1,0,HighSchool,41,Packing,Hamadan,0,Married,167,Production,Mordad,32.32405892,33.58633776,36.50485437
Female,0,0,Elementary,29,Ring,Tiran and Crohn,0,Married,162,Production,Mordad,38.27993255,17.67241379,33.28748281
Male,0,2,Bachelor,38,Ring,Gonbadkaus,183,Married,177,Technical,Bahman,32.32405892,40.17094017,36.50485437
Female,1,3,Diploma,32,Laboratory,Qom,2,Single,164,Production,Mehr,38.27993255,36.96275072,33.28748281
Male,1,0,Diploma,40,Tray and Reserver,Qom,0,Married,174,Production,Aban,32.32405892,36.96275072,36.50485437
Female,1,0,Diploma,40,Maintenance and Repairs,Isfahan,0,Married,160,Production,Esfand,38.27993255,36.96275072,36.50485437
Male,0,0,Elementary,24,Ring,Qom,0,Married,175,Production,Mehr,32.32405892,17.67241379,28.90625
Male,0,0,Diploma,39,Flyer,Qom,0,Single,175,Production,Shahrivar,32.32405892,36.96275072,36.50485437
Male,1,2,HighSchool,30,Passage,Hamadan,50,Married,171,Production,Esfand,32.32405892,33.58633776,33.28748281
Male,0,1,Elementary,29,Warehouse,Qom,20,Married,178,Production,Dey,32.32405892,17.67241379,33.28748281
Male,0,2,HighSchool,29,Warehouse,Blue,120,Married,176,Production,Dey,32.32405892,33.58633776,33.28748281
Male,0,3,Elementary,38,Warehouse,Tafresh,184,Married,175,Production,Tir,32.32405892,17.67241379,36.50485437
Male,0,0,Elementary,23,Passage,Qom,0,Married,176,Production,Aban,32.32405892,17.67241379,28.90625
Male,0,0,Elementary,34,Press,Qom,0,Married,174,Production,Esfand,32.32405892,17.67241379,33.28748281
Male,0,0,Elementary,37,Warehouse,Charavimaq,13,Married,177,Production,Farvardin,32.32405892,17.67241379,36.50485437
Male,0,0,Elementary,23,Ring,Qom,0,Married,176,Production,Farvardin,32.32405892,17.67241379,28.90625
Male,0,0,Elementary,35,Maintenance and Repairs,Qom,0,Married,175,Production,Bahman,32.32405892,17.67241379,36.50485437
Male,0,0,Elementary,35,Flyer,Qom,5,Married,174,Production,Ordibehesht,32.32405892,17.67241379,36.50485437
Female,0,0,Elementary,23,Ring,Qom,0,Married,163,Production,Mordad,38.27993255,17.67241379,28.90625
Female,0,0,Elementary,37,Ring,West,0,Married,114,Production,Mordad,38.27993255,17.67241379,36.50485437
Male,0,0,Elementary,39,Warehouse,West,0,Married,102,Production,Shahrivar,32.32405892,17.67241379,36.50485437
Male,0,0,Elementary,29,Ring,Boroujerd,45,Single,179,Production,Dey,32.32405892,17.67241379,33.28748281
Female,0,0,Diploma,27,Ring,Qom,0,Married,165,Production,Aban,38.27993255,36.96275072,33.28748281
Male,1,0,HighSchool,25,Autoconer,Qom,0,Single,176,Production,Farvardin,32.32405892,33.58633776,28.90625
Male,0,1,PostDiploma,34,Packing,Qom,61,Married,168,Technical,Esfand,32.32405892,39.78494624,33.28748281
Female,0,0,Bachelor,30,Business,Tehran,0,Married,164,Production,Farvardin,38.27993255,40.17094017,33.28748281
Female,1,2,Diploma,41,Ring,Central,19,Married,162,Production,Shahrivar,38.27993255,36.96275072,36.50485437
Male,0,2,Elementary,29,Security,Qom,66,Married,157,Production,Mordad,32.32405892,17.67241379,33.28748281
Male,0,0,Elementary,26,Jet,Qom,0,Single,176,Production,Ordibehesht,32.32405892,17.67241379,28.90625
Female,1,2,Elementary,39,Packing,Qom,8,Married,77,Production,Farvardin,38.27993255,17.67241379,36.50485437
Male,0,0,Elementary,23,Ring,Qom,8,Married,179,Production,Esfand,32.32405892,17.67241379,28.90625
Male,0,2,Diploma,31,Ring,Tuyserkan,25,Married,178,Production,Bahman,32.32405892,36.96275072,33.28748281
Male,0,2,Diploma,31,Ring,Tuyserkan,25,Married,178,Production,Bahman,32.32405892,36.96275072,33.28748281
Male,1,0,HighSchool,26,Carding,Qom,3,Single,177,Production,Azar,32.32405892,33.58633776,28.90625
Male,0,1,Diploma,40,Ring,Qom,0,Married,159,Production,Mordad,32.32405892,36.96275072,36.50485437
Female,0,0,Elementary,32,Ring,Blue,0,Married,163,Production,Aban,38.27993255,17.67241379,33.28748281
Male,0,0,Elementary,28,Press,Ahwaz,20,Married,169,Production,Mordad,32.32405892,17.67241379,33.28748281
Male,1,0,Elementary,30,Tray and Reserver,Hamadan,0,Single,175,Production,Farvardin,32.32405892,17.67241379,33.28748281
Male,1,0,Elementary,27,Warehouse,Qom,18,Married,176,Production,Ordibehesht,32.32405892,17.67241379,33.28748281
Male,0,2,Elementary,37,Flyer,Qom,50,Married,171,Production,Ordibehesht,32.32405892,17.67241379,36.50485437
Female,1,3,Elementary,33,Ring,Khuzestan,6,Married,162,Production,Bahman,38.27993255,17.67241379,33.28748281
Male,0,0,Diploma,28,Packing,Qom,25,Married,170,Production,Mehr,32.32405892,36.96275072,33.28748281
Male,1,2,HighSchool,33,Packing,Hamadan,109,Married,167,Production,Shahrivar,32.32405892,33.58633776,33.28748281
Male,0,1,Elementary,30,Maintenance and Repairs,Qom,0,Married,175,Production,Aban,32.32405892,17.67241379,33.28748281
Female,0,1,HighSchool,40,Ring,Hashtrood,0,Married,161,Production,Shahrivar,38.27993255,33.58633776,36.50485437
Male,0,0,HighSchool,25,Ring,Afghanistan,12,Married,181,Production,Farvardin,32.32405892,33.58633776,28.90625
Female,0,2,Elementary,36,Ring,Ramian,69,Married,160,Production,Shahrivar,38.27993255,17.67241379,36.50485437
Male,0,1,Elementary,33,Security,Qom,62,Married,107,Production,Mordad,32.32405892,17.67241379,33.28748281
Male,1,2,Elementary,36,Carding,Tehran,63,Married,173,Production,Khordad,32.32405892,17.67241379,36.50485437
Male,1,0,Bachelor,28,Doubling,Qom,0,Single,179,Production,Tir,32.32405892,40.17094017,33.28748281
Male,1,0,Bachelor,28,Doubling,Qom,4,Single,177,Production,Tir,32.32405892,40.17094017,33.28748281
Male,0,0,Bachelor,32,Packing,Kabine,53,Married,172,Technical,Dey,32.32405892,40.17094017,33.28748281
Male,0,0,Bachelor,34,Technical and Engineering,Tehran,0,Single,177,Production,Shahrivar,32.32405892,40.17094017,33.28748281
Male,0,0,Elementary,33,Jet,Qom,0,Single,173,Production,Bahman,32.32405892,17.67241379,33.28748281
Female,0,1,Diploma,41,Ring,Arak,0,Married,151,Production,Shahrivar,38.27993255,36.96275072,36.50485437
Male,0,0,Diploma,28,Ring,Charavimaq,3,Single,174,Production,Shahrivar,32.32405892,36.96275072,33.28748281
Male,1,0,Diploma,30,Security,Khuzestan,17,Single,176,Production,Shahrivar,32.32405892,36.96275072,33.28748281
Male,0,1,Elementary,32,Warehouse,Qom,59,Married,178,Production,Dey,32.32405892,17.67241379,33.28748281
Male,0,0,Bachelor,34,Jet,Rasht,18,Married,178,Production,Mehr,32.32405892,40.17094017,33.28748281
Female,1,0,Master,42,Office,Tehran,0,Single,170,Production,Mordad,38.27993255,48.38709677,44.7761194
Female,1,0,Master,30,Business,Bushehr,0,Single,159,Production,Shahrivar,38.27993255,48.38709677,33.28748281
Female,0,0,Bachelor,28,Business,Tehran,0,Single,171,Production,Khordad,38.27993255,40.17094017,33.28748281
Female,0,0,Bachelor,30,Laboratory,Qom,0,Married,92,HR and Office,Dey,38.27993255,40.17094017,33.28748281
Female,1,0,Diploma,40,Maintenance and Repairs,Qom,0,Single,162,Production,Shahrivar,38.27993255,36.96275072,36.50485437
Male,0,0,Diploma,36,Office,Tehran,0,Single,166,Production,Mordad,32.32405892,36.96275072,36.50485437
Female,0,0,Bachelor,28,Financial,Tehran,0,Married,111,HR and Office,Dey,38.27993255,40.17094017,33.28748281
Male,0,0,Diploma,28,Packing,Qom,0,Married,173,Production,Bahman,32.32405892,36.96275072,33.28748281
Male,0,0,Diploma,29,Flyer,East Azerbaijan,29,Single,168,Production,Mordad,32.32405892,36.96275072,33.28748281
Female,0,0,Bachelor,26,Business,Shemiranat,0,Single,162,Production,Aban,38.27993255,40.17094017,28.90625
Male,0,0,Diploma,28,Maintenance and Repairs,Qom,0,Married,176,Production,Farvardin,32.32405892,36.96275072,33.28748281
Male,1,0,Diploma,28,Electronic,Khuzestan,12,Single,176,Production,Aban,32.32405892,36.96275072,33.28748281
Male,0,0,Elementary,32,Warehouse,Qom,62,Married,178,Production,Dey,32.32405892,17.67241379,33.28748281
Female,1,0,Elementary,37,Maintenance and Repairs,Qom,0,Married,162,Production,Shahrivar,38.27993255,17.67241379,36.50485437
Female,0,0,Elementary,35,Ring,Falcon Fortress,13,Married,167,Production,Farvardin,38.27993255,17.67241379,36.50485437
Female,1,0,Diploma,25,Ring,Khuzestan,5,Married,164,Production,Bahman,38.27993255,36.96275072,28.90625
Male,1,0,Elementary,31,Warehouse,Qom,14,Single,175,Production,Aban,32.32405892,17.67241379,33.28748281
Male,1,0,Bachelor,30,Doubling,Qom,0,Single,177,Production,Ordibehesht,32.32405892,40.17094017,33.28748281
Male,1,0,Bachelor,29,Electronic,East Azerbaijan,0,Single,170,Production,Mehr,32.32405892,40.17094017,33.28748281
Female,1,2,HighSchool,38,Comber,West Azerbaijan,6,Married,91,Production,Farvardin,38.27993255,33.58633776,36.50485437
Male,0,0,Diploma,24,Facilities,Qom,4,Married,177,Production,Ordibehesht,32.32405892,36.96275072,28.90625
Female,0,1,Elementary,30,Ring,Khorramdasht,0,Single,159,Production,Khordad,38.27993255,17.67241379,33.28748281
Female,0,0,Diploma,30,Ring,Kermanshah,7,Single,163,Production,Mordad,38.27993255,36.96275072,33.28748281
Male,0,0,Elementary,28,Ring,Qom,16,Single,178,Production,Esfand,32.32405892,17.67241379,33.28748281
Female,0,0,Diploma,31,Ring,Qom,0,Married,167,Production,Ordibehesht,38.27993255,36.96275072,33.28748281
Male,0,0,Elementary,32,Security,Qom,0,Married,155,Production,Dey,32.32405892,17.67241379,33.28748281
Male,0,0,Elementary,38,Warehouse,Qom,58,Married,177,Production,Aban,32.32405892,17.67241379,36.50485437
Female,1,0,HighSchool,30,Ring,East Azerbaijan,8,Single,161,Production,Mehr,38.27993255,33.58633776,33.28748281
Female,0,0,Elementary,34,Ring,Khorramabad,0,Married,164,Production,Farvardin,38.27993255,17.67241379,33.28748281
Female,0,0,Elementary,31,Ring,Poldokhtar,0,Married,164,Production,Tir,38.27993255,17.67241379,33.28748281
Male,0,0,HighSchool,27,Autoconer,Qom,0,Single,175,Production,Ordibehesht,32.32405892,33.58633776,33.28748281
Male,1,0,Bachelor,28,Carding,Khuzestan,2,Single,176,Production,Azar,32.32405892,40.17094017,33.28748281
Female,1,0,Diploma,22,Ring,Lorestan,0,Single,160,Production,Bahman,38.27993255,36.96275072,28.90625
Female,1,0,Elementary,27,Ring,Khuzestan,0,Single,161,Production,Azar,38.27993255,17.67241379,33.28748281
Male,0,0,Elementary,27,Security,Qom,14,Married,173,Production,Bahman,32.32405892,17.67241379,33.28748281
Male,0,0,Elementary,33,Security,Tafresh,75,Married,114,Production,Mordad,32.32405892,17.67241379,33.28748281
Male,0,0,Diploma,39,Office,Tehran,0,Single,175,Production,Azar,32.32405892,36.96275072,36.50485437
Male,0,0,Elementary,38,Security,Qom,0,Married,157,Production,Dey,32.32405892,17.67241379,36.50485437
Female,0,0,Elementary,2,Ring,Qom,0,Married,162,Production,Ordibehesht,38.27993255,17.67241379,34.40443213
Female,1,0,Bachelor,31,Office,Tehran,0,Single,172,Production,Esfand,38.27993255,40.17094017,33.28748281
Male,0,0,Diploma,27,Security,Nahavand,9,Married,175,Production,Bahman,32.32405892,36.96275072,33.28748281
Male,0,0,HighSchool,24,Ring,Qom,27,Married,159,Production,Mordad,32.32405892,33.58633776,28.90625
Male,0,0,Bachelor,33,Security,Tehran,5,Married,177,Production,Azar,32.32405892,40.17094017,33.28748281
Female,0,0,HighSchool,39,Ring,Farahan,0,Married,162,Production,Mordad,38.27993255,33.58633776,36.50485437
Female,1,0,Diploma,41,Ring,Qom,39,Single,163,Production,Bahman,38.27993255,36.96275072,36.50485437
Male,1,0,Diploma,40,Security,Qom,0,Married,166,Production,Dey,32.32405892,36.96275072,36.50485437
